Name,Age,Department,Salary,Performance_Score,Years_At_Company
Khalid,31.0,HR,101637,86.0,0
Ali,31.0,IT,89175,60.0,5
Lina,36.0,HR,63546,79.0,1
Hassan,33.0,Finance,33475,67.0,3
Mona,29.0,IT,100259,62.0,12
Noor,34.0,Sales,44890,91.0,14
Zara,,Marketing,53270,84.0,4
Sara,22.0,Sales,36713,84.0,11
Zara,37.0,Sales,104137,73.0,7
Noor,27.0,Marketing,95317,86.0,2
Mona,28.0,Marketing,95117,91.0,5
Noor,29.0,Marketing,112979,86.0,0
Sara,27.0,IT,92594,63.0,8
Lina,36.0,HR,113520,98.0,14
Omar,32.0,HR,108271,70.0,11
Sara,28.0,Marketing,114153,62.0,0
Noor,24.0,Sales,86505,84.0,1
Noor,,Finance,72257,83.0,0
Hassan,18.0,Marketing,109510,68.0,7
Hassan,31.0,Sales,76492,67.0,12
Fahad,37.0,Sales,106159,98.0,3
Hassan,,IT,45395,90.0,1
Ali,36.0,IT,102005,76.0,6
Omar,24.0,HR,55040,90.0,7
Mona,40.0,HR,98702,63.0,8
Sara,35.0,Finance,51637,63.0,14
Noor,32.0,Finance,97745,96.0,4
Fahad,27.0,Finance,38747,67.0,13
Fahad,26.0,Finance,50250,65.0,2
Mona,30.0,Sales,107737,68.0,0
Omar,36.0,Sales,84040,67.0,14
Sara,23.0,HR,61305,91.0,7
Zara,30.0,IT,95318,74.0,12
Hassan,34.0,IT,94237,77.0,13
Lina,35.0,Marketing,113110,82.0,5
Fahad,34.0,Sales,82362,64.0,4
Hassan,23.0,Finance,40096,86.0,12
Hassan,36.0,Finance,105764,92.0,6
Ali,30.0,Marketing,39218,61.0,4
Omar,25.0,IT,114338,97.0,10
Lina,30.0,Finance,77381,87.0,3
Zara,20.0,IT,114483,83.0,4
Noor,33.0,Marketing,49335,80.0,11
Ali,29.0,IT,76861,90.0,13
Hassan,24.0,IT,59907,70.0,10
Hassan,29.0,IT,112189,87.0,6
Khalid,26.0,Finance,69387,99.0,13
Lina,27.0,HR,117567,63.0,10
Lina,19.0,Sales,104655,75.0,5
Khalid,22.0,IT,87407,71.0,9
Lina,29.0,IT,95262,81.0,9
Hassan,28.0,IT,34555,94.0,12
Fahad,35.0,HR,76095,75.0,11
Sara,,Marketing,94051,83.0,13
Hassan,27.0,Finance,31042,94.0,10
Ali,,HR,34188,87.0,8
Omar,29.0,IT,108596,,9
Khalid,30.0,HR,88153,80.0,1
Zara,28.0,HR,40233,84.0,13
Noor,33.0,HR,33088,98.0,6
Zara,42.0,Marketing,31646,90.0,0
Hassan,26.0,Sales,43127,74.0,7
Ali,32.0,Finance,62615,94.0,3
Hassan,30.0,Marketing,96023,97.0,7
Omar,35.0,Marketing,45453,81.0,7
Fahad,31.0,Sales,82233,64.0,3
Noor,26.0,Marketing,64515,72.0,3
Omar,24.0,HR,88092,91.0,4
Khalid,33.0,HR,112447,62.0,12
Khalid,25.0,IT,95000,74.0,6
Hassan,36.0,Marketing,113087,86.0,5
Ali,33.0,IT,91993,86.0,0
Omar,30.0,Finance,83762,89.0,5
Mona,23.0,HR,111814,65.0,2
Ali,33.0,Finance,116392,84.0,8
Fahad,38.0,Sales,107467,87.0,2
Khalid,28.0,HR,52188,81.0,8
Hassan,26.0,Finance,96019,63.0,4
Lina,30.0,Sales,30451,74.0,11
Khalid,32.0,Finance,34069,85.0,9
Noor,,Sales,94274,77.0,14
Sara,34.0,Sales,43386,68.0,7
Lina,40.0,HR,37207,,8
Hassan,32.0,IT,68439,64.0,8
Mona,28.0,Sales,82285,65.0,6
Lina,32.0,Sales,48157,71.0,9
Noor,36.0,HR,117542,90.0,14
Ali,31.0,IT,104726,68.0,0
Mona,32.0,Marketing,113985,66.0,7
Khalid,34.0,Marketing,71357,88.0,6
Mona,26.0,IT,44929,73.0,3
Omar,,Finance,78747,79.0,5
Noor,23.0,HR,37913,91.0,9
Lina,27.0,IT,105531,81.0,1
Omar,36.0,Marketing,56727,95.0,3
Mona,34.0,Sales,31946,77.0,7
Omar,29.0,Marketing,91061,99.0,3
Zara,39.0,Sales,96930,,9
Noor,23.0,HR,91472,90.0,3
Fahad,29.0,Sales,97957,94.0,13
Ali,31.0,IT,115839,85.0,3
Mona,16.0,Sales,49467,63.0,13
Noor,29.0,Finance,54504,79.0,11
Fahad,24.0,IT,106516,93.0,9
Fahad,24.0,HR,31844,71.0,8
Hassan,29.0,IT,64572,75.0,10
Omar,21.0,Finance,114423,64.0,1
Fahad,26.0,HR,113813,94.0,6
Zara,21.0,Marketing,52975,86.0,2
Noor,31.0,Finance,49449,60.0,11
Sara,31.0,HR,49459,93.0,3
Sara,28.0,Sales,96795,91.0,0
Mona,35.0,IT,48604,98.0,11
Khalid,29.0,HR,109395,92.0,14
Omar,30.0,IT,90140,90.0,2
Khalid,25.0,Sales,55362,72.0,1
Fahad,18.0,HR,57943,61.0,9
Noor,29.0,Marketing,51319,89.0,6
Mona,,Finance,81050,69.0,5
Lina,39.0,HR,37697,82.0,0
Fahad,33.0,Sales,118611,92.0,14
Omar,28.0,HR,83655,98.0,10
Sara,31.0,IT,58735,88.0,11
Hassan,35.0,HR,61293,89.0,12
Noor,33.0,Marketing,99485,93.0,7
Ali,38.0,HR,106195,98.0,8
Khalid,,Finance,38010,76.0,0
Mona,35.0,HR,119359,81.0,4
Khalid,28.0,IT,111936,64.0,6
Noor,31.0,HR,70727,70.0,1
Khalid,27.0,Marketing,44787,81.0,5
Noor,29.0,Sales,103442,91.0,7
Khalid,31.0,HR,43303,83.0,7
Zara,33.0,HR,96802,70.0,9
Lina,30.0,Finance,83448,70.0,9
Fahad,18.0,Marketing,99513,76.0,12
Fahad,30.0,Sales,36068,91.0,7
Omar,37.0,IT,61227,78.0,11
Ali,30.0,HR,42740,86.0,11
Ali,37.0,Sales,118333,91.0,5
Omar,29.0,IT,94745,84.0,5
Hassan,22.0,Marketing,37791,87.0,10
Fahad,28.0,Marketing,30485,99.0,2
Hassan,27.0,Sales,75048,86.0,1
Noor,29.0,IT,60695,73.0,4
Noor,24.0,Marketing,67441,98.0,13
Sara,30.0,Sales,30337,61.0,8
Khalid,28.0,Marketing,45092,,3
Ali,36.0,Marketing,86052,60.0,14
Sara,24.0,Marketing,31471,91.0,4
Lina,31.0,Finance,81194,78.0,5
Omar,32.0,IT,74388,73.0,10
Omar,34.0,Sales,102025,90.0,5
Noor,28.0,Sales,88045,77.0,3
Fahad,,IT,103392,73.0,13
Hassan,32.0,IT,91088,73.0,3
Ali,22.0,IT,104901,83.0,7
Sara,28.0,IT,35664,64.0,4
Hassan,30.0,HR,118859,75.0,13
Sara,30.0,Sales,35379,,13
Khalid,30.0,HR,97660,72.0,10
Lina,32.0,Marketing,61536,75.0,4
Lina,40.0,Marketing,34991,74.0,8
Hassan,27.0,Sales,102330,90.0,3
Hassan,,Marketing,58359,64.0,6
Hassan,37.0,IT,79302,80.0,14
Sara,21.0,HR,48043,89.0,4
Khalid,31.0,IT,118059,82.0,14
Zara,22.0,Marketing,39070,97.0,12
Hassan,41.0,HR,102735,88.0,14
Fahad,33.0,IT,114239,72.0,8
Ali,32.0,Sales,114803,91.0,12
Ali,21.0,IT,44133,86.0,11
Sara,27.0,Marketing,86955,93.0,7
Hassan,28.0,HR,58571,92.0,14
Noor,39.0,Sales,56991,63.0,7
Omar,34.0,HR,107115,77.0,9
Zara,22.0,Sales,79741,65.0,9
Fahad,32.0,HR,114539,87.0,2
Khalid,22.0,Marketing,51871,86.0,8
Noor,22.0,Sales,36223,85.0,7
Lina,32.0,Finance,44197,79.0,2
Noor,34.0,HR,104923,72.0,9
Sara,32.0,HR,110375,87.0,0
Zara,39.0,IT,93196,93.0,4
Mona,32.0,Sales,109432,82.0,12
Mona,31.0,Finance,71525,69.0,3
Hassan,24.0,Marketing,46198,89.0,7
Hassan,34.0,IT,64524,81.0,5
Sara,22.0,Finance,114293,64.0,9
Khalid,40.0,Sales,48515,68.0,4
Hassan,34.0,Finance,52027,63.0,8
Omar,44.0,HR,43792,60.0,5
Zara,32.0,HR,111313,93.0,13
Sara,35.0,IT,115330,100.0,12
Ali,29.0,Sales,62544,85.0,10
Lina,30.0,Sales,114287,77.0,10
Sara,25.0,Finance,115263,75.0,10
Sara,23.0,IT,53665,82.0,13
Mona,31.0,Sales,61126,95.0,10
Fahad,30.0,HR,49481,85.0,2
Khalid,25.0,Finance,53549,61.0,5
Fahad,26.0,Marketing,98872,64.0,11
Omar,30.0,HR,103693,88.0,10
Ali,25.0,IT,82236,63.0,11
Mona,32.0,Sales,93983,94.0,3
Ali,25.0,HR,66155,81.0,4
Omar,31.0,Marketing,67481,67.0,5
Fahad,24.0,Marketing,97967,80.0,8
Sara,24.0,IT,112561,67.0,2
Hassan,18.0,HR,50446,64.0,0
Hassan,,Finance,38507,80.0,1
Noor,37.0,HR,63208,86.0,7
Lina,37.0,Marketing,47522,97.0,3
Khalid,32.0,IT,77402,64.0,6
Omar,20.0,IT,55490,80.0,1
Lina,34.0,Finance,68011,67.0,11
Khalid,31.0,IT,65071,81.0,10
Lina,28.0,IT,77754,77.0,9
Fahad,36.0,IT,75102,,13
Khalid,33.0,IT,44040,63.0,12
Fahad,40.0,IT,37046,96.0,7
Sara,23.0,Marketing,69374,74.0,9
Mona,23.0,HR,66189,97.0,11
Fahad,24.0,Sales,113998,86.0,13
Hassan,29.0,IT,116070,80.0,11
Lina,38.0,Sales,64968,63.0,8
Noor,27.0,Sales,50935,70.0,14
Zara,27.0,Marketing,85581,78.0,6
Khalid,32.0,IT,39009,78.0,9
Omar,,Sales,76989,86.0,12
Noor,19.0,IT,76876,99.0,10
Hassan,35.0,Finance,97482,87.0,0
Fahad,27.0,Finance,66724,64.0,1
Mona,29.0,Finance,81377,84.0,8
Sara,37.0,Sales,98861,62.0,9
Zara,29.0,Finance,38699,85.0,6
Ali,22.0,Marketing,33745,69.0,10
Noor,23.0,Marketing,74837,83.0,2
Mona,30.0,Sales,60794,88.0,14
Ali,28.0,IT,51198,66.0,4
Zara,30.0,HR,87803,82.0,0
Omar,28.0,IT,43489,86.0,12
Omar,36.0,IT,80557,68.0,9
Lina,30.0,IT,91439,62.0,2
Zara,21.0,IT,52474,72.0,10
Zara,34.0,HR,86439,65.0,3
Ali,40.0,Finance,113956,97.0,3
Mona,31.0,IT,85186,80.0,6
Khalid,31.0,Marketing,98213,78.0,4
Ali,26.0,Sales,85296,84.0,8
Sara,29.0,Sales,64512,98.0,6
Omar,,Marketing,106711,63.0,1
Omar,36.0,IT,31177,81.0,12
Lina,32.0,HR,30761,64.0,10
Sara,39.0,Finance,36458,60.0,10
Omar,30.0,Sales,89698,76.0,7
Ali,24.0,Finance,84775,68.0,10
Sara,25.0,HR,83866,68.0,1
Ali,36.0,Sales,50110,83.0,6
Khalid,35.0,Finance,113853,69.0,4
Khalid,22.0,HR,91446,79.0,9
Omar,29.0,Finance,58433,76.0,5
Omar,29.0,IT,102715,,10
Mona,26.0,HR,44849,88.0,3
Khalid,23.0,Finance,99980,95.0,4
Noor,26.0,IT,98500,82.0,11
Noor,25.0,IT,71990,86.0,4
Lina,23.0,HR,89891,77.0,6
Khalid,34.0,Marketing,89866,77.0,10
Ali,31.0,Sales,108347,68.0,11
Ali,28.0,HR,105603,62.0,3
Hassan,20.0,IT,69992,66.0,4
Sara,29.0,IT,95097,74.0,13
Fahad,33.0,HR,106008,89.0,13
Noor,26.0,Marketing,110662,68.0,3
Omar,24.0,Sales,33101,100.0,3
Lina,29.0,Finance,56990,86.0,14
Fahad,,HR,99214,95.0,7
Zara,,Sales,64611,77.0,10
Lina,37.0,Sales,91495,90.0,4
Zara,24.0,IT,81090,76.0,12
Khalid,28.0,Finance,45958,65.0,8
Zara,36.0,HR,119786,98.0,4
Zara,31.0,IT,102619,84.0,7
Mona,35.0,IT,95256,97.0,2
Mona,38.0,Marketing,117292,97.0,11
Mona,23.0,Sales,97002,90.0,6
Khalid,35.0,HR,79887,88.0,0
Fahad,37.0,HR,30339,99.0,14
Lina,28.0,HR,80528,68.0,14
Lina,29.0,IT,116639,60.0,11
Omar,20.0,Marketing,112624,75.0,4
Mona,34.0,Finance,99260,97.0,1
Khalid,17.0,IT,83570,82.0,7
Omar,35.0,Finance,51643,67.0,11
Sara,23.0,Marketing,90252,71.0,5
Omar,37.0,Sales,40334,69.0,4
Fahad,32.0,HR,92977,75.0,13
Noor,35.0,Finance,30789,83.0,2
Zara,26.0,IT,63941,98.0,13
Mona,23.0,Finance,30552,67.0,12
Noor,21.0,Sales,49806,70.0,0
Omar,35.0,HR,66979,100.0,13
Khalid,33.0,Finance,38823,85.0,9
Zara,33.0,Sales,61980,66.0,14
Lina,31.0,IT,30860,74.0,9
Ali,33.0,Marketing,30290,74.0,9
Zara,29.0,IT,72417,62.0,13
Fahad,32.0,HR,109880,75.0,10
Fahad,26.0,IT,35870,74.0,9
Omar,28.0,IT,63397,84.0,11
Sara,45.0,IT,46186,92.0,14
Fahad,30.0,IT,51016,73.0,7
Fahad,20.0,HR,99616,83.0,10
Khalid,28.0,Sales,108508,70.0,4
Omar,25.0,Finance,97296,62.0,8
Zara,31.0,Marketing,41274,68.0,10
Sara,26.0,Finance,53304,65.0,14
Noor,29.0,Finance,107702,90.0,6
Ali,26.0,Marketing,98934,75.0,0
Mona,31.0,HR,77698,70.0,10
Lina,27.0,Marketing,106051,76.0,12
Fahad,32.0,HR,44705,62.0,0
Omar,40.0,Finance,66329,78.0,6
Mona,24.0,HR,89736,83.0,10
Lina,34.0,Sales,82996,67.0,6
Lina,18.0,Marketing,40607,95.0,8
Noor,29.0,Sales,82956,99.0,1
Noor,31.0,Finance,60006,61.0,6
Noor,26.0,Marketing,108554,82.0,1
Hassan,21.0,Finance,105352,99.0,13
Hassan,30.0,Sales,50494,89.0,9
Lina,38.0,Finance,51237,84.0,11
Noor,29.0,Marketing,102367,66.0,9
Khalid,33.0,Marketing,70963,87.0,1
Fahad,36.0,Finance,60541,100.0,4
Mona,42.0,Marketing,33447,76.0,8
Mona,25.0,Marketing,101120,91.0,8
Hassan,25.0,Finance,57156,60.0,9
Lina,29.0,Sales,66559,86.0,0
Omar,33.0,Marketing,51465,95.0,10
Zara,18.0,Marketing,72120,66.0,13
Zara,33.0,Marketing,112753,62.0,6
Hassan,31.0,Marketing,40190,89.0,9
Omar,27.0,Finance,93394,60.0,13
Hassan,32.0,Sales,35335,93.0,9
Zara,34.0,Sales,84639,97.0,11
Omar,35.0,HR,101796,95.0,13
Noor,30.0,Marketing,55778,92.0,2
Lina,32.0,Marketing,111141,75.0,9
Mona,31.0,HR,48559,97.0,9
Khalid,36.0,Sales,72341,70.0,0
Sara,,IT,50557,67.0,1
Lina,33.0,IT,73781,60.0,5
Noor,34.0,Sales,102257,73.0,13
Zara,40.0,Marketing,50575,89.0,9
Noor,27.0,IT,102848,80.0,1
Hassan,38.0,Finance,34616,80.0,1
Omar,42.0,Finance,94908,93.0,3
Mona,,HR,63763,97.0,2
Fahad,29.0,Sales,63124,85.0,7
Hassan,28.0,Sales,97229,100.0,14
Lina,33.0,IT,32590,73.0,7
Hassan,21.0,Marketing,60870,99.0,5
Lina,28.0,Sales,39534,94.0,3
Fahad,29.0,IT,37921,77.0,6
Ali,,IT,31691,79.0,8
Mona,28.0,Sales,72042,68.0,12
Khalid,28.0,IT,81209,100.0,1
Khalid,34.0,HR,98440,92.0,5
Sara,33.0,HR,83603,63.0,6
Noor,39.0,Sales,74377,63.0,0
Ali,34.0,Marketing,69705,75.0,5
Khalid,25.0,HR,48764,85.0,7
Hassan,29.0,HR,103744,65.0,12
Noor,29.0,Sales,45783,96.0,6
Ali,31.0,Finance,38515,81.0,1
Omar,35.0,IT,32070,98.0,13
Omar,31.0,HR,112850,66.0,1
Noor,31.0,Finance,43771,89.0,12
Lina,30.0,Marketing,94206,69.0,3
Lina,34.0,Finance,113364,74.0,14
Hassan,27.0,Sales,50936,,4
Ali,23.0,Marketing,47905,83.0,4
Ali,33.0,Marketing,33098,61.0,13
Noor,32.0,Finance,57020,99.0,14
Zara,37.0,Sales,87272,74.0,10
Omar,18.0,HR,81339,,1
Ali,29.0,Finance,114488,77.0,6
Noor,31.0,HR,40985,64.0,7
Fahad,22.0,Finance,38283,84.0,13
Sara,30.0,HR,76323,95.0,1
Fahad,36.0,Finance,67708,69.0,3
Mona,,Marketing,100298,82.0,14
Hassan,35.0,IT,35054,83.0,11
Ali,28.0,Marketing,108812,69.0,10
Mona,36.0,HR,101317,65.0,10
Khalid,35.0,Sales,93304,72.0,2
Mona,28.0,Marketing,46471,80.0,3
Noor,27.0,IT,113561,91.0,4
Ali,29.0,HR,100949,74.0,5
Sara,25.0,Marketing,102956,61.0,1
Noor,28.0,Finance,69678,74.0,9
Noor,32.0,Sales,84325,76.0,5
Hassan,35.0,HR,56527,79.0,8
Hassan,28.0,Marketing,73250,65.0,11
Omar,37.0,HR,42029,74.0,11
Omar,33.0,Finance,71583,76.0,10
Lina,33.0,IT,99368,85.0,7
Zara,25.0,Marketing,98147,81.0,14
Ali,39.0,HR,38353,68.0,14
Ali,33.0,HR,89336,71.0,13
Mona,28.0,HR,73042,81.0,0
Ali,27.0,IT,70996,82.0,8
Ali,28.0,HR,106604,96.0,11
Zara,25.0,Sales,85918,73.0,10
Khalid,35.0,Sales,98882,83.0,9
Omar,25.0,HR,66822,67.0,10
Omar,31.0,Sales,78760,85.0,1
Sara,28.0,Marketing,34200,91.0,14
Ali,33.0,Sales,77259,87.0,11
Zara,34.0,HR,38527,91.0,10
Omar,27.0,Finance,40535,81.0,0
Zara,,Marketing,47944,68.0,5
Fahad,23.0,IT,70290,62.0,12
Khalid,39.0,HR,99700,84.0,0
Ali,35.0,IT,42438,98.0,14
Sara,23.0,Finance,94344,71.0,5
Mona,26.0,IT,118640,88.0,1
Omar,29.0,HR,88005,62.0,11
Fahad,30.0,HR,100388,100.0,10
Zara,27.0,Finance,102249,82.0,6
Hassan,24.0,HR,91083,82.0,6
Noor,32.0,Finance,98719,77.0,11
Ali,39.0,Finance,61354,70.0,3
Ali,30.0,HR,103568,95.0,1
Fahad,29.0,Sales,109811,85.0,11
Zara,28.0,Finance,48793,67.0,10
Lina,25.0,HR,67066,87.0,6
Ali,27.0,Sales,114454,77.0,0
Lina,36.0,Finance,101135,72.0,11
Hassan,20.0,Sales,62771,95.0,10
Fahad,30.0,Marketing,43440,99.0,10
Zara,30.0,Marketing,41289,71.0,1
Zara,31.0,Sales,79178,81.0,11
Khalid,,Finance,100697,61.0,14
Noor,30.0,HR,96500,99.0,1
Omar,28.0,IT,111478,87.0,0
Omar,27.0,HR,79223,72.0,8
Mona,36.0,IT,68369,92.0,5
Sara,35.0,IT,44184,62.0,2
Fahad,44.0,Finance,98483,,11
Hassan,29.0,Sales,101774,82.0,5
Zara,27.0,HR,43156,91.0,6
Noor,32.0,Sales,32411,79.0,2
Lina,32.0,Marketing,45674,87.0,14
Fahad,33.0,Finance,38308,67.0,3
Mona,34.0,Finance,98460,62.0,9
Fahad,33.0,Marketing,30576,89.0,0
Mona,35.0,HR,44641,84.0,5
Zara,36.0,Marketing,104499,89.0,14
Sara,36.0,HR,119827,88.0,5
Mona,19.0,IT,80907,89.0,8
Zara,31.0,Finance,71139,93.0,1
Zara,25.0,HR,114325,84.0,4
Sara,35.0,Sales,69651,76.0,4
Omar,19.0,Sales,87315,83.0,6
Fahad,37.0,Finance,45658,97.0,4
Ali,26.0,Marketing,68907,87.0,11
Ali,25.0,Marketing,109720,92.0,13
Lina,32.0,HR,93917,95.0,9
Lina,28.0,Marketing,61747,66.0,3
Ali,39.0,Finance,108501,82.0,11
Hassan,37.0,HR,106029,85.0,14
Ali,27.0,IT,82140,,9
Lina,35.0,Marketing,84936,87.0,11
Noor,27.0,Marketing,56178,83.0,14
Lina,27.0,HR,97750,66.0,13
Hassan,,Sales,38000,95.0,1
Fahad,37.0,Marketing,38065,98.0,7
Ali,28.0,Finance,92404,74.0,4
Sara,28.0,Marketing,31085,62.0,12
Noor,32.0,IT,79325,61.0,3
Zara,26.0,Marketing,99068,66.0,8
Hassan,38.0,Sales,92063,75.0,1
Lina,25.0,Marketing,47622,80.0,2
Sara,27.0,HR,93902,68.0,14
Mona,39.0,Marketing,34834,71.0,7
Omar,31.0,Sales,115733,88.0,10
Ali,40.0,HR,42008,83.0,3
Omar,29.0,Finance,108498,92.0,8
Hassan,43.0,HR,77229,73.0,9
Mona,33.0,IT,38012,77.0,12
Mona,26.0,HR,81125,64.0,11
Mona,26.0,Finance,115702,74.0,9
Zara,23.0,Marketing,114164,66.0,9
Hassan,23.0,HR,39849,84.0,9
Fahad,27.0,HR,71372,73.0,8
Omar,25.0,HR,43767,99.0,9
Fahad,17.0,HR,110647,95.0,8
Sara,34.0,Finance,69989,94.0,0
Khalid,34.0,Sales,70582,83.0,5
Noor,32.0,Sales,74370,74.0,9
Noor,24.0,HR,75052,70.0,13
Fahad,38.0,Finance,75289,83.0,12
Khalid,29.0,Finance,51565,70.0,5
Khalid,26.0,HR,83164,76.0,13
Ali,31.0,IT,98125,65.0,7
Sara,31.0,HR,80281,80.0,6
Hassan,17.0,IT,87988,67.0,6
Khalid,30.0,HR,105285,74.0,14
Lina,31.0,IT,118219,91.0,1
Noor,28.0,IT,100037,,12
Lina,23.0,HR,53423,87.0,11
Sara,24.0,IT,114693,74.0,10
Khalid,33.0,Marketing,114705,71.0,3
Omar,34.0,Sales,118860,77.0,0
Noor,28.0,Finance,31706,96.0,11
Ali,32.0,IT,81753,83.0,10
Ali,28.0,IT,71334,96.0,10
Mona,26.0,Finance,97148,88.0,12
Zara,31.0,IT,112374,69.0,6
Khalid,24.0,Finance,80627,73.0,3
Sara,39.0,HR,45546,75.0,8
Noor,23.0,Marketing,78735,96.0,5
Zara,31.0,Marketing,104581,70.0,5
Sara,31.0,Sales,55299,85.0,8
Fahad,30.0,IT,96927,99.0,12
Khalid,37.0,Sales,73347,78.0,7
Hassan,,HR,71221,77.0,5
Hassan,32.0,Marketing,70776,89.0,12
Khalid,29.0,HR,45948,91.0,5
Mona,33.0,HR,55118,82.0,5
Mona,30.0,IT,109693,71.0,3
Hassan,30.0,HR,47021,72.0,4
Omar,24.0,Marketing,103892,80.0,2
Noor,27.0,Sales,87964,80.0,8
Hassan,46.0,Marketing,78215,88.0,13
Omar,33.0,IT,31223,88.0,14
Zara,35.0,Marketing,66110,86.0,10
Omar,28.0,Finance,51526,88.0,1
Zara,26.0,Sales,104392,74.0,10
Sara,34.0,Finance,68829,71.0,6
Lina,20.0,Finance,109068,100.0,0
Sara,27.0,IT,81862,78.0,9
Hassan,28.0,HR,116281,71.0,11
Zara,35.0,Finance,50336,82.0,6
Hassan,32.0,Marketing,60796,64.0,1
Khalid,28.0,HR,57167,85.0,4
Noor,32.0,Marketing,96416,69.0,0
Ali,28.0,Marketing,46818,81.0,4
Hassan,35.0,HR,68892,98.0,10
Noor,31.0,HR,54488,82.0,3
Omar,39.0,Marketing,67952,70.0,0
Sara,29.0,IT,113904,87.0,11
Omar,36.0,Sales,43223,90.0,13
Ali,30.0,Sales,91457,67.0,0
Zara,27.0,IT,60261,98.0,6
Khalid,43.0,HR,89966,87.0,12
Noor,37.0,Marketing,105520,75.0,2
Khalid,31.0,Sales,98334,90.0,9
Lina,34.0,Marketing,37603,,11
Hassan,25.0,IT,107240,75.0,8
Zara,25.0,Marketing,64261,64.0,8
Lina,36.0,IT,45707,94.0,13
Fahad,30.0,HR,48009,84.0,11
Hassan,29.0,IT,89763,72.0,9
Omar,29.0,IT,82169,88.0,10
Sara,31.0,Sales,48231,86.0,8
Noor,29.0,Marketing,33246,99.0,0
Ali,20.0,Sales,88882,76.0,11
Ali,37.0,Finance,59825,96.0,3
Omar,29.0,IT,45925,97.0,0
Mona,39.0,Finance,31316,88.0,0
Ali,21.0,Sales,89063,93.0,13
Noor,21.0,Marketing,113870,89.0,8
Omar,29.0,Sales,32026,90.0,4
Zara,35.0,Marketing,97083,81.0,0
Ali,24.0,Marketing,45289,84.0,10
Khalid,24.0,HR,78886,63.0,2
Omar,32.0,IT,95020,94.0,6
Noor,28.0,Sales,69279,100.0,13
Khalid,,Marketing,117705,68.0,1
Hassan,29.0,Sales,115643,,3
Hassan,32.0,Sales,57279,86.0,1
Ali,37.0,Marketing,48356,86.0,8
Khalid,24.0,Finance,92535,77.0,11
Sara,36.0,IT,95200,89.0,8
Hassan,21.0,IT,60043,90.0,11
Sara,33.0,HR,42795,62.0,13
Zara,37.0,HR,112536,88.0,14
Omar,27.0,HR,116435,66.0,12
Lina,33.0,IT,117111,,14
Noor,28.0,Finance,91513,75.0,12
Omar,33.0,IT,52158,91.0,12
Noor,19.0,IT,78630,97.0,6
Khalid,31.0,IT,49005,84.0,13
Zara,32.0,IT,114013,91.0,6
Fahad,37.0,Finance,115096,78.0,1
Ali,35.0,HR,70252,62.0,11
Noor,29.0,Sales,75176,94.0,9
Noor,31.0,HR,115490,88.0,11
Khalid,23.0,HR,114066,70.0,7
Sara,38.0,Sales,30705,65.0,0
Omar,33.0,IT,81510,78.0,7
Fahad,21.0,Finance,76293,96.0,4
Mona,31.0,Finance,74420,86.0,12
Ali,32.0,HR,50152,64.0,3
Lina,26.0,Sales,89278,85.0,9
Mona,30.0,Marketing,85130,,1
Omar,26.0,IT,97855,,2
Ali,23.0,HR,90216,76.0,12
Noor,27.0,Finance,103699,94.0,12
Lina,31.0,Sales,117141,72.0,9
Sara,35.0,Sales,30209,73.0,12
Fahad,30.0,HR,34834,89.0,1
Sara,35.0,Marketing,61512,76.0,10
Zara,33.0,Finance,92485,96.0,11
Khalid,25.0,HR,81959,74.0,3
Ali,33.0,Marketing,107982,77.0,2
Sara,33.0,Sales,99498,73.0,4
Mona,39.0,IT,43028,73.0,6
Khalid,32.0,Finance,81542,92.0,8
Sara,24.0,Finance,51903,97.0,4
Hassan,27.0,Marketing,41717,70.0,7
Zara,21.0,HR,60545,70.0,1
Omar,33.0,Sales,65212,85.0,5
Fahad,38.0,Marketing,71100,62.0,7
Zara,18.0,IT,87635,84.0,8
Khalid,38.0,IT,82016,76.0,10
Hassan,32.0,IT,65375,81.0,3
Ali,25.0,Marketing,50320,88.0,3
Mona,31.0,Sales,49301,85.0,6
Fahad,25.0,Finance,81370,,12
Fahad,32.0,HR,113717,85.0,3
Zara,30.0,Finance,39168,68.0,4
Khalid,32.0,Sales,98109,99.0,14
Ali,25.0,Finance,48973,70.0,14
Noor,26.0,Marketing,66051,66.0,1
Hassan,33.0,IT,72759,89.0,1
Noor,27.0,Sales,116337,61.0,10
Mona,31.0,Sales,114343,89.0,13
Ali,32.0,Finance,97426,63.0,9
Ali,29.0,Marketing,49951,73.0,4
Hassan,36.0,Finance,100911,72.0,11
Lina,29.0,Finance,61305,84.0,9
Noor,29.0,Sales,111115,72.0,9
Sara,27.0,Finance,105406,72.0,12
Fahad,35.0,IT,114067,96.0,14
Lina,26.0,Finance,39109,65.0,1
Sara,36.0,IT,56842,85.0,11
Khalid,31.0,Sales,40716,73.0,5
Hassan,43.0,Marketing,113726,67.0,11
Khalid,27.0,IT,78585,83.0,14
Fahad,36.0,Marketing,76408,81.0,5
Omar,33.0,Marketing,66530,99.0,11
Sara,27.0,IT,95385,98.0,7
Lina,33.0,Sales,89730,80.0,14
Sara,32.0,HR,105623,85.0,11
Sara,28.0,Marketing,107658,69.0,0
Hassan,32.0,Marketing,60898,72.0,6
Khalid,36.0,Sales,93908,73.0,11
Noor,33.0,Sales,111377,68.0,14
Omar,28.0,Finance,87392,66.0,6
Hassan,28.0,Sales,105578,98.0,8
Mona,30.0,Marketing,56505,90.0,3
Hassan,36.0,IT,118830,75.0,14
Fahad,26.0,HR,36173,67.0,6
